trip_id,vehicle_id,driver_id,trip_date,origin,destination,distance_km,duration_hr,fuel_liters,fuel_cost,purpose
T00240,V038,D011,2026-06-18,Springfield Depot,Eastfield Park,468.3,7.48,62.6,96.83,pickup
T00638,V110,D072,2026-06-18,Springfield Depot,Harbor Terminal,104.2,2.16,14.8,23.69,service_run
T00898,V046,D071,2026-06-18,Airport Cargo,Eastfield Park,205.5,3.34,18.9,32.4,delivery
T00981,V101,D017,2026-06-18,Downtown Drop,Airport Cargo,374.1,5.78,40.1,61.18,delivery
T01078,V026,D021,2026-06-18,Downtown Drop,Airport Cargo,24.8,0.36,3.3,4.88,delivery
T01475,V060,D005,2026-06-18,Northgate DC,Harbor Terminal,69.2,1.1,8.3,13.48,service_run
T02069,V074,D009,2026-06-18,Springfield Depot,Airport Cargo,172.0,2.7,18.8,31.11,delivery
T02602,V094,D078,2026-06-18,Downtown Drop,Springfield Depot,135.9,1.94,17.1,25.52,delivery
T02746,V063,D010,2026-06-18,Downtown Drop,Riverside Hub,261.1,4.21,25.8,39.77,delivery
T02866,V101,D017,2026-06-18,Springfield Depot,Downtown Drop,280.6,4.76,37.1,60.13,pickup
T02993,V108,D063,2026-06-18,Airport Cargo,Harbor Terminal,157.4,2.39,14.3,24.01,service_run
T03038,V041,D047,2026-06-18,Riverside Hub,Airport Cargo,215.2,3.44,32.5,48.51,transfer
T03328,V028,D064,2026-06-18,Airport Cargo,Westside Yard,173.7,3.01,22.6,36.47,delivery
T03494,V094,D078,2026-06-18,Airport Cargo,Eastfield Park,583.8,10.04,56.0,89.15,delivery
T03607,V045,D076,2026-06-18,Springfield Depot,Northgate DC,404.1,7.45,40.8,61.91,delivery
T03847,V053,D019,2026-06-18,Downtown Drop,Riverside Hub,605.0,9.08,66.3,113.99,service_run
T04025,V061,D001,2026-06-18,Eastfield Park,Riverside Hub,606.9,10.2,86.7,142.73,pickup
T04428,V077,D029,2026-06-18,Downtown Drop,Airport Cargo,279.3,5.23,33.2,48.6,pickup
T04867,V070,D026,2026-06-18,Airport Cargo,Northgate DC,526.4,10.36,83.3,126.17,transfer
T04886,V070,D026,2026-06-18,Downtown Drop,Harbor Terminal,165.8,2.64,15.2,25.46,transfer
T04988,V082,D055,2026-06-18,Eastfield Park,Springfield Depot,292.6,5.38,49.9,85.69,delivery
T00311,V116,D012,2026-06-19,Northgate DC,Westside Yard,583.8,10.33,56.8,98.12,delivery
T00578,V098,D018,2026-06-19,Riverside Hub,Airport Cargo,247.7,4.1,27.1,39.65,delivery
T00846,V059,D002,2026-06-19,Harbor Terminal,Springfield Depot,87.7,1.5,11.5,19.76,transfer
T01003,V117,D027,2026-06-19,Springfield Depot,Riverside Hub,39.6,0.69,5.4,9.0,delivery
T01742,V030,D022,2026-06-19,Riverside Hub,Northgate DC,238.9,4.53,28.6,45.45,delivery
T02034,V030,D022,2026-06-19,Northgate DC,Riverside Hub,67.4,0.97,11.2,16.67,service_run
T02689,V052,D065,2026-06-19,Airport Cargo,Springfield Depot,90.4,2.31,10.6,17.25,transfer
T02932,V002,D074,2026-06-19,Springfield Depot,Northgate DC,278.7,6.49,47.2,72.89,transfer
T03075,V035,D069,2026-06-19,Westside Yard,Downtown Drop,158.9,3.8,17.1,27.99,delivery
T03390,V040,D067,2026-06-19,Northgate DC,Springfield Depot,124.6,2.51,17.4,29.4,transfer
T03690,V069,D066,2026-06-19,Westside Yard,Downtown Drop,414.1,7.29,40.4,63.03,delivery
T03724,V109,D051,2026-06-19,Springfield Depot,Eastfield Park,130.7,2.04,16.0,23.22,service_run
T04358,V035,D069,2026-06-19,Riverside Hub,Westside Yard,467.6,7.14,64.2,110.72,delivery
T04371,V065,D080,2026-06-19,Downtown Drop,Westside Yard,506.4,11.27,81.3,124.19,delivery
T04480,V081,D042,2026-06-19,Downtown Drop,Springfield Depot,569.2,12.98,63.3,95.9,service_run
T04504,V113,D053,2026-06-19,Springfield Depot,Airport Cargo,430.3,6.86,42.9,64.76,delivery
T04937,V104,D068,2026-06-19,Downtown Drop,Springfield Depot,365.9,5.46,48.8,70.81,delivery
T00061,V018,D028,2026-06-20,Riverside Hub,Downtown Drop,283.7,5.26,32.8,50.67,pickup
T00249,V032,D062,2026-06-20,Westside Yard,Airport Cargo,554.7,8.79,65.6,103.27,service_run
T00727,V060,D005,2026-06-20,Downtown Drop,Riverside Hub,102.2,2.28,10.0,15.17,service_run
T00779,V026,D021,2026-06-20,Northgate DC,Eastfield Park,576.0,12.42,93.3,140.34,delivery
T00999,V109,D051,2026-06-20,Westside Yard,Northgate DC,237.1,4.59,22.8,37.68,delivery
T01735,V024,D079,2026-06-20,Springfield Depot,Westside Yard,340.0,7.73,52.2,90.52,service_run
T01758,V104,D068,2026-06-20,Riverside Hub,Harbor Terminal,230.3,4.17,22.0,32.77,delivery
T02019,V104,D068,2026-06-20,Downtown Drop,Springfield Depot,462.7,8.36,52.0,86.84,delivery
T02268,V052,D065,2026-06-20,Westside Yard,Eastfield Park,254.6,4.8,23.7,39.85,delivery
T02459,V094,D078,2026-06-20,Harbor Terminal,Northgate DC,160.6,3.08,20.1,29.41,pickup
T02565,V035,D069,2026-06-20,Northgate DC,Riverside Hub,574.2,11.13,89.1,140.82,transfer
T02597,V039,D045,2026-06-20,Downtown Drop,Eastfield Park,509.4,8.54,80.6,138.78,service_run
T02618,V044,D020,2026-06-20,Springfield Depot,Northgate DC,278.3,6.57,34.1,54.7,pickup
T02667,V024,D079,2026-06-20,Airport Cargo,Northgate DC,307.5,5.23,31.5,52.86,delivery
T02738,V081,D042,2026-06-20,Airport Cargo,Harbor Terminal,223.8,5.02,25.1,42.82,transfer
T02768,V052,D065,2026-06-20,Westside Yard,Riverside Hub,504.4,10.54,53.0,78.89,delivery
T03250,V077,D029,2026-06-20,Northgate DC,Springfield Depot,53.2,0.85,7.4,10.73,delivery
T03630,V047,D050,2026-06-20,Northgate DC,Eastfield Park,178.8,2.69,18.8,31.81,pickup
T03808,V019,D041,2026-06-20,Westside Yard,Downtown Drop,44.7,0.68,5.8,9.4,transfer
T04563,V027,D049,2026-06-20,Eastfield Park,Airport Cargo,412.4,7.17,47.6,78.66,delivery
T04806,V012,D057,2026-06-20,Harbor Terminal,Airport Cargo,112.4,1.94,12.7,22.01,transfer
T05153,V006,D006,2026-06-20,Eastfield Park,Airport Cargo,378.7,6.47,40.1,68.16,service_run
T00229,V059,D002,2026-06-21,Springfield Depot,Westside Yard,115.7,2.12,16.3,24.33,service_run
T00410,V077,D029,2026-06-21,Harbor Terminal,Downtown Drop,104.4,2.01,16.5,25.5,delivery
T00576,V104,D068,2026-06-21,Harbor Terminal,Westside Yard,363.6,5.49,38.1,60.46,service_run
T00581,V008,D046,2026-06-21,Eastfield Park,Airport Cargo,31.2,0.64,3.5,5.49,delivery
T00796,V002,D074,2026-06-21,Downtown Drop,Springfield Depot,187.0,2.81,18.5,31.92,delivery
T00834,V061,D001,2026-06-21,Downtown Drop,Springfield Depot,345.2,8.13,45.6,72.17,delivery
T01025,V048,D036,2026-06-21,Springfield Depot,Westside Yard,451.8,7.57,76.8,131.34,pickup
T01318,V027,D049,2026-06-21,Northgate DC,Riverside Hub,349.8,6.35,46.5,70.03,delivery
T01594,V010,D040,2026-06-21,Springfield Depot,Downtown Drop,446.1,6.77,60.9,94.9,transfer
T01817,V087,D039,2026-06-21,Downtown Drop,Springfield Depot,336.8,6.0,37.2,59.78,delivery
T01954,V101,D017,2026-06-21,Riverside Hub,Downtown Drop,457.3,10.78,51.7,83.17,delivery
T01997,V044,D020,2026-06-21,Springfield Depot,Westside Yard,69.1,1.32,7.2,10.79,delivery
T02407,V041,D047,2026-06-21,Eastfield Park,Downtown Drop,68.5,1.53,10.0,14.89,delivery
T02527,V035,D069,2026-06-21,Downtown Drop,Harbor Terminal,123.2,2.2,12.8,21.05,delivery
T02900,V098,D018,2026-06-21,Harbor Terminal,Northgate DC,305.4,6.92,29.5,45.48,service_run
T03015,V047,D050,2026-06-21,Westside Yard,Downtown Drop,367.8,5.61,41.7,72.18,delivery
T03068,V010,D040,2026-06-21,Downtown Drop,Northgate DC,506.5,9.34,54.0,83.39,transfer
T03286,V082,D055,2026-06-21,Northgate DC,Riverside Hub,139.0,2.03,14.8,22.37,transfer
T03426,V007,D004,2026-06-21,Springfield Depot,Downtown Drop,393.9,6.48,52.2,81.05,pickup
T03447,V094,D078,2026-06-21,Riverside Hub,Airport Cargo,557.3,10.79,52.7,79.54,transfer
T03972,V081,D042,2026-06-21,Downtown Drop,Westside Yard,594.9,9.33,86.5,150.15,delivery
T04620,V055,D059,2026-06-21,Airport Cargo,Springfield Depot,115.5,2.75,19.2,33.4,delivery
T04793,V010,D040,2026-06-21,Springfield Depot,Westside Yard,608.4,11.98,91.6,139.96,transfer
T00034,V060,D005,2026-06-22,Riverside Hub,Airport Cargo,530.0,7.97,65.5,104.81,service_run
T00107,V029,D060,2026-06-22,Westside Yard,Harbor Terminal,318.2,8.3,53.1,80.8,transfer
T00171,V080,D054,2026-06-22,Riverside Hub,Downtown Drop,436.6,7.04,76.9,114.88,delivery
T00649,V019,D041,2026-06-22,Harbor Terminal,Westside Yard,538.3,9.14,59.3,92.52,delivery
T00742,V032,D062,2026-06-22,Airport Cargo,Riverside Hub,62.6,0.98,7.0,11.52,service_run
T01018,V110,D072,2026-06-22,Northgate DC,Downtown Drop,188.2,4.31,17.8,27.35,transfer
T01019,V068,D025,2026-06-22,Riverside Hub,Airport Cargo,412.0,7.28,44.5,70.11,pickup
T01043,V108,D063,2026-06-22,Springfield Depot,Northgate DC,74.5,1.18,7.2,10.6,pickup
T01550,V043,D073,2026-06-22,Eastfield Park,Airport Cargo,223.7,4.1,26.5,39.12,pickup
T01619,V032,D062,2026-06-22,Eastfield Park,Westside Yard,454.4,7.79,59.3,90.74,transfer
T02049,V030,D022,2026-06-22,Downtown Drop,Riverside Hub,165.7,3.47,16.2,25.13,transfer
T02666,V077,D029,2026-06-22,Springfield Depot,Harbor Terminal,97.0,1.4,13.8,22.54,delivery
T02755,V008,D046,2026-06-22,Westside Yard,Harbor Terminal,567.3,10.55,81.4,121.18,delivery
T02855,V104,D068,2026-06-22,Springfield Depot,Eastfield Park,538.7,10.69,68.2,103.48,delivery
T03056,V074,D009,2026-06-22,Riverside Hub,Northgate DC,566.5,9.59,99.1,172.36,delivery
T03430,V039,D045,2026-06-22,Riverside Hub,Eastfield Park,141.1,2.15,22.1,36.21,delivery
T03565,V030,D022,2026-06-22,Riverside Hub,Eastfield Park,127.9,2.16,12.9,20.47,service_run
T03786,V018,D028,2026-06-22,Airport Cargo,Downtown Drop,242.6,3.9,32.8,56.8,delivery
T03812,V087,D039,2026-06-22,Westside Yard,Riverside Hub,280.6,6.02,26.8,42.07,delivery
T03971,V030,D022,2026-06-22,Downtown Drop,Eastfield Park,68.6,1.59,11.2,19.36,transfer
T04117,V110,D072,2026-06-22,Northgate DC,Downtown Drop,360.0,5.48,38.3,57.09,delivery
T04377,V039,D045,2026-06-22,Harbor Terminal,Eastfield Park,278.3,6.39,27.0,46.48,transfer
T00282,V055,D059,2026-06-23,Riverside Hub,Eastfield Park,327.8,6.17,39.1,65.39,service_run
T00752,V070,D026,2026-06-23,Eastfield Park,Springfield Depot,298.4,7.32,35.3,58.93,pickup
T01211,V092,D044,2026-06-23,Downtown Drop,Airport Cargo,547.4,8.32,75.2,119.52,delivery
T01850,V013,D016,2026-06-23,Harbor Terminal,Riverside Hub,174.4,2.69,15.9,23.33,delivery
T02130,V052,D065,2026-06-23,Harbor Terminal,Downtown Drop,381.3,9.04,61.5,107.09,transfer
T02354,V006,D006,2026-06-23,Downtown Drop,Eastfield Park,565.8,10.66,79.1,120.74,delivery
T02435,V013,D016,2026-06-23,Harbor Terminal,Eastfield Park,368.2,6.72,41.9,72.19,pickup
T02886,V028,D064,2026-06-23,Riverside Hub,Northgate DC,208.3,4.79,21.8,36.06,transfer
T03071,V105,D023,2026-06-23,Airport Cargo,Northgate DC,594.2,10.06,98.8,162.29,delivery
T03755,V027,D049,2026-06-23,Riverside Hub,Downtown Drop,204.1,2.93,30.8,48.05,service_run
T04215,V027,D049,2026-06-23,Riverside Hub,Downtown Drop,561.8,11.52,61.8,98.81,pickup
T04746,V052,D065,2026-06-23,Eastfield Park,Riverside Hub,183.7,3.7,22.9,35.08,service_run
T04938,V002,D074,2026-06-23,Airport Cargo,Riverside Hub,39.0,0.78,6.7,9.97,delivery
T00161,V107,D015,2026-06-24,Harbor Terminal,Eastfield Park,604.9,11.58,71.4,124.3,service_run
T00188,V018,D028,2026-06-24,Downtown Drop,Eastfield Park,499.6,10.03,85.6,142.31,transfer
T00471,V069,D066,2026-06-24,Downtown Drop,Airport Cargo,94.4,1.46,13.3,21.97,service_run
T00735,V014,D031,2026-06-24,Downtown Drop,Eastfield Park,303.8,6.05,33.4,48.98,delivery
T01103,V107,D015,2026-06-24,Harbor Terminal,Springfield Depot,209.8,5.19,22.2,36.91,service_run
T02253,V080,D054,2026-06-24,Riverside Hub,Harbor Terminal,436.1,7.42,58.0,87.35,pickup
T02804,V077,D029,2026-06-24,Harbor Terminal,Springfield Depot,597.0,13.22,81.2,124.33,service_run
T03285,V030,D022,2026-06-24,Downtown Drop,Riverside Hub,583.7,9.75,76.9,133.95,delivery
T03408,V084,D013,2026-06-24,Downtown Drop,Eastfield Park,185.1,3.57,23.6,34.48,delivery
T03614,V010,D040,2026-06-24,Westside Yard,Riverside Hub,597.9,11.35,101.2,166.68,delivery
T03924,V055,D059,2026-06-24,Riverside Hub,Eastfield Park,282.2,5.56,36.3,53.56,delivery
T04584,V061,D001,2026-06-24,Riverside Hub,Harbor Terminal,268.7,5.76,29.7,51.67,delivery
T04862,V043,D073,2026-06-24,Northgate DC,Springfield Depot,244.0,4.91,26.9,39.56,service_run
T00110,V082,D055,2026-06-25,Springfield Depot,Westside Yard,570.3,11.79,55.1,91.53,transfer
T00435,V003,D058,2026-06-25,Downtown Drop,Westside Yard,95.6,2.13,13.1,20.5,pickup
T00442,V007,D004,2026-06-25,Downtown Drop,Springfield Depot,172.4,2.47,18.4,31.8,delivery
T00541,V030,D022,2026-06-25,Westside Yard,Springfield Depot,201.7,3.7,27.3,44.97,delivery
T01058,V108,D063,2026-06-25,Downtown Drop,Westside Yard,591.0,8.6,55.2,91.74,delivery
T01339,V080,D054,2026-06-25,Westside Yard,Eastfield Park,593.2,10.01,85.7,137.81,service_run
T01634,V013,D016,2026-06-25,Riverside Hub,Downtown Drop,472.1,8.66,57.8,95.95,transfer
T01686,V053,D019,2026-06-25,Westside Yard,Downtown Drop,40.4,0.72,4.5,6.79,pickup
T02535,V102,D038,2026-06-25,Downtown Drop,Springfield Depot,71.8,1.2,8.1,13.16,pickup
T02929,V013,D016,2026-06-25,Westside Yard,Northgate DC,81.6,1.51,8.8,13.08,pickup
T03284,V014,D031,2026-06-25,Springfield Depot,Eastfield Park,50.2,1.17,6.1,10.4,delivery
T03290,V041,D047,2026-06-25,Harbor Terminal,Springfield Depot,326.0,6.09,36.7,57.96,delivery
T03415,V098,D018,2026-06-25,Riverside Hub,Eastfield Park,51.6,0.9,8.6,13.09,service_run
T03955,V014,D031,2026-06-25,Eastfield Park,Downtown Drop,323.2,6.17,55.6,94.67,pickup
T04177,V010,D040,2026-06-25,Airport Cargo,Downtown Drop,290.7,5.59,33.4,52.29,delivery
T04445,V048,D036,2026-06-25,Harbor Terminal,Northgate DC,240.6,4.54,24.3,39.69,delivery
T04573,V047,D050,2026-06-25,Airport Cargo,Springfield Depot,610.0,9.21,102.1,173.46,delivery
T00106,V052,D065,2026-06-26,Downtown Drop,Riverside Hub,410.6,6.17,65.0,105.75,delivery
T00472,V077,D029,2026-06-26,Airport Cargo,Northgate DC,498.9,8.3,49.2,72.61,pickup
T00693,V059,D002,2026-06-26,Downtown Drop,Riverside Hub,184.5,4.0,20.9,33.39,delivery
T01060,V026,D021,2026-06-26,Westside Yard,Downtown Drop,96.2,1.57,10.0,16.97,delivery
T01080,V082,D055,2026-06-26,Westside Yard,Springfield Depot,24.6,0.58,2.3,3.51,transfer
T01108,V024,D079,2026-06-26,Riverside Hub,Harbor Terminal,155.5,2.52,19.7,31.25,delivery
T02173,V082,D055,2026-06-26,Airport Cargo,Northgate DC,469.6,7.86,54.3,81.49,transfer
T02228,V014,D031,2026-06-26,Westside Yard,Springfield Depot,396.1,7.41,36.4,55.39,service_run
T02587,V117,D027,2026-06-26,Harbor Terminal,Riverside Hub,17.8,0.41,2.1,3.6,pickup
T03040,V082,D055,2026-06-26,Airport Cargo,Riverside Hub,454.8,6.95,63.3,96.61,delivery
T03051,V002,D074,2026-06-26,Riverside Hub,Downtown Drop,86.2,1.3,10.2,17.37,delivery
T03110,V012,D057,2026-06-26,Airport Cargo,Riverside Hub,515.3,9.99,88.5,142.87,delivery
T03251,V040,D067,2026-06-26,Springfield Depot,Airport Cargo,20.8,0.53,2.2,3.35,transfer
T03279,V094,D078,2026-06-26,Downtown Drop,Riverside Hub,71.6,1.68,10.0,16.25,service_run
T03456,V068,D025,2026-06-26,Riverside Hub,Westside Yard,353.3,5.79,36.4,57.77,delivery
T04174,V080,D054,2026-06-26,Springfield Depot,Harbor Terminal,204.8,4.04,19.5,33.02,transfer
T05074,V102,D038,2026-06-26,Eastfield Park,Springfield Depot,40.6,0.82,6.7,10.79,service_run
T00174,V043,D073,2026-06-27,Westside Yard,Riverside Hub,250.4,4.31,23.2,33.93,transfer
T00556,V110,D072,2026-06-27,Springfield Depot,Riverside Hub,177.3,3.94,23.0,34.75,delivery
T00623,V109,D051,2026-06-27,Westside Yard,Northgate DC,472.9,7.91,53.6,83.24,delivery
T00819,V074,D009,2026-06-27,Airport Cargo,Eastfield Park,367.8,8.86,44.9,76.14,transfer
T01219,V080,D054,2026-06-27,Downtown Drop,Riverside Hub,53.2,1.19,6.7,10.37,delivery
T01365,V013,D016,2026-06-27,Eastfield Park,Harbor Terminal,516.9,9.18,66.3,114.5,transfer
T01420,V035,D069,2026-06-27,Springfield Depot,Harbor Terminal,243.7,5.59,37.8,64.37,pickup
T01535,V117,D027,2026-06-27,Northgate DC,Downtown Drop,354.7,6.66,40.2,61.57,delivery
T02043,V060,D005,2026-06-27,Northgate DC,Harbor Terminal,297.6,7.45,50.1,75.77,delivery
T02154,V013,D016,2026-06-27,Eastfield Park,Springfield Depot,213.3,3.05,28.9,49.15,pickup
T02269,V108,D063,2026-06-27,Harbor Terminal,Riverside Hub,499.8,7.64,83.5,141.26,delivery
T02399,V053,D019,2026-06-27,Airport Cargo,Eastfield Park,488.6,7.5,64.9,107.69,delivery
T02562,V046,D071,2026-06-27,Westside Yard,Eastfield Park,619.2,15.91,64.9,108.29,pickup
T03395,V069,D066,2026-06-27,Downtown Drop,Airport Cargo,136.3,2.08,18.4,31.19,transfer
T04092,V030,D022,2026-06-27,Riverside Hub,Harbor Terminal,326.5,7.51,43.9,69.36,pickup
T04142,V007,D004,2026-06-27,Downtown Drop,Harbor Terminal,68.9,1.1,10.6,18.33,delivery
T04147,V018,D028,2026-06-27,Westside Yard,Northgate DC,278.6,4.99,25.5,38.17,delivery
T04296,V044,D020,2026-06-27,Riverside Hub,Harbor Terminal,26.2,0.54,2.5,3.92,transfer
T00632,V050,D007,2026-06-28,Northgate DC,Harbor Terminal,590.7,10.14,64.3,102.72,service_run
T00810,V006,D006,2026-06-28,Harbor Terminal,Springfield Depot,415.4,6.14,52.0,76.71,pickup
T00957,V037,D035,2026-06-28,Springfield Depot,Riverside Hub,544.1,10.01,74.8,118.33,service_run
T01220,V063,D010,2026-06-28,Westside Yard,Eastfield Park,491.0,11.1,57.4,85.42,delivery
T01249,V006,D006,2026-06-28,Airport Cargo,Eastfield Park,120.6,1.83,19.7,31.99,transfer
T01811,V055,D059,2026-06-28,Riverside Hub,Downtown Drop,42.2,0.97,5.8,9.5,delivery
T01990,V006,D006,2026-06-28,Harbor Terminal,Downtown Drop,106.4,1.57,13.9,21.85,delivery
T02513,V026,D021,2026-06-28,Springfield Depot,Harbor Terminal,223.7,3.38,21.4,32.42,transfer
T02603,V063,D010,2026-06-28,Northgate DC,Downtown Drop,241.6,4.68,30.9,52.99,delivery
T03232,V028,D064,2026-06-28,Springfield Depot,Eastfield Park,222.4,4.34,26.9,46.51,service_run
T03381,V110,D072,2026-06-28,Westside Yard,Downtown Drop,310.3,5.55,36.0,52.98,delivery
T03751,V095,D034,2026-06-28,Harbor Terminal,Airport Cargo,578.8,11.62,55.8,87.83,pickup
T04110,V102,D038,2026-06-28,Airport Cargo,Westside Yard,48.9,0.86,6.4,10.29,delivery
T04816,V019,D041,2026-06-28,Downtown Drop,Riverside Hub,499.9,8.34,77.3,132.16,transfer
T00667,V087,D039,2026-06-29,Northgate DC,Westside Yard,373.3,8.88,53.9,84.28,service_run
T01134,V070,D026,2026-06-29,Westside Yard,Springfield Depot,539.9,7.88,85.5,131.06,delivery
T01280,V052,D065,2026-06-29,Northgate DC,Harbor Terminal,55.4,1.08,5.6,9.06,delivery
T01461,V117,D027,2026-06-29,Northgate DC,Downtown Drop,222.5,3.18,39.4,59.43,service_run
T01515,V082,D055,2026-06-29,Northgate DC,Springfield Depot,133.6,1.97,13.7,21.72,pickup
T01650,V095,D034,2026-06-29,Downtown Drop,Riverside Hub,434.8,6.96,53.6,87.58,pickup
T01802,V087,D039,2026-06-29,Harbor Terminal,Riverside Hub,136.2,3.19,17.2,30.0,delivery
T01903,V117,D027,2026-06-29,Springfield Depot,Airport Cargo,211.8,3.09,19.9,31.73,pickup
T01928,V098,D018,2026-06-29,Northgate DC,Riverside Hub,97.8,1.44,9.2,13.84,transfer
T01946,V095,D034,2026-06-29,Downtown Drop,Airport Cargo,128.7,3.15,18.3,29.17,service_run
T02709,V019,D041,2026-06-29,Springfield Depot,Airport Cargo,447.0,6.75,46.6,79.29,pickup
T03007,V087,D039,2026-06-29,Airport Cargo,Springfield Depot,92.4,2.31,10.0,16.5,transfer
T03670,V006,D006,2026-06-29,Riverside Hub,Harbor Terminal,66.7,1.18,10.5,17.6,delivery
T04004,V012,D057,2026-06-29,Northgate DC,Eastfield Park,460.7,7.43,42.2,68.79,delivery
T04273,V021,D037,2026-06-29,Riverside Hub,Springfield Depot,602.3,15.01,83.1,124.55,delivery
T04404,V045,D076,2026-06-29,Riverside Hub,Westside Yard,49.8,0.83,8.7,13.33,delivery
T00103,V068,D025,2026-06-30,Harbor Terminal,Airport Cargo,295.0,5.3,39.5,59.36,transfer
T00334,V084,D013,2026-06-30,Riverside Hub,Airport Cargo,504.9,9.38,54.1,79.79,delivery
T00373,V004,D003,2026-06-30,Northgate DC,Downtown Drop,225.7,4.33,24.3,42.43,transfer
T00683,V041,D047,2026-06-30,Riverside Hub,Airport Cargo,595.6,11.1,54.6,87.29,service_run
T00691,V095,D034,2026-06-30,Springfield Depot,Northgate DC,52.1,1.25,6.6,10.29,delivery
T00964,V055,D059,2026-06-30,Harbor Terminal,Northgate DC,256.0,4.41,23.3,40.57,delivery
T01174,V104,D068,2026-06-30,Westside Yard,Riverside Hub,571.3,13.4,90.1,147.87,delivery
T01287,V028,D064,2026-06-30,Downtown Drop,Westside Yard,387.0,5.87,39.3,64.48,delivery
T01589,V050,D007,2026-06-30,Harbor Terminal,Airport Cargo,524.2,10.1,83.8,124.29,transfer
T01607,V109,D051,2026-06-30,Northgate DC,Downtown Drop,360.5,7.46,52.5,79.01,service_run
T01672,V029,D060,2026-06-30,Northgate DC,Eastfield Park,78.3,1.56,7.7,11.25,delivery
T02848,V018,D028,2026-06-30,Downtown Drop,Harbor Terminal,203.5,4.53,19.3,31.98,delivery
T03020,V108,D063,2026-06-30,Westside Yard,Harbor Terminal,577.1,14.03,99.7,149.11,service_run
T04740,V082,D055,2026-06-30,Downtown Drop,Airport Cargo,147.0,3.06,24.8,41.76,transfer
T04747,V032,D062,2026-06-30,Westside Yard,Northgate DC,354.2,6.72,60.5,99.51,transfer
T04764,V038,D011,2026-06-30,Airport Cargo,Downtown Drop,286.7,6.27,27.2,41.39,delivery
T04794,V050,D007,2026-06-30,Northgate DC,Springfield Depot,617.3,14.43,94.3,154.53,delivery
T04827,V048,D036,2026-06-30,Harbor Terminal,Westside Yard,462.5,7.56,81.6,139.91,delivery
T04985,V038,D011,2026-06-30,Downtown Drop,Westside Yard,161.9,2.84,15.2,23.84,pickup
T05048,V081,D042,2026-06-30,Westside Yard,Downtown Drop,234.0,5.08,36.1,59.65,delivery
T05059,V040,D067,2026-06-30,Westside Yard,Airport Cargo,488.1,11.64,57.7,98.95,delivery
T00028,V024,D079,2026-07-01,Westside Yard,Downtown Drop,53.6,1.14,4.9,8.07,service_run
T00115,V026,D021,2026-07-01,Northgate DC,Westside Yard,423.5,6.55,52.1,75.9,delivery
T00143,V008,D046,2026-07-01,Harbor Terminal,Airport Cargo,239.6,5.46,33.1,55.58,transfer
T00366,V077,D029,2026-07-01,Eastfield Park,Westside Yard,357.2,5.57,34.8,54.36,service_run
T00464,V043,D073,2026-07-01,Downtown Drop,Eastfield Park,407.4,7.02,44.9,75.75,delivery
T00501,V094,D078,2026-07-01,Westside Yard,Downtown Drop,361.7,7.22,42.0,71.41,transfer
T00868,V004,D003,2026-07-01,Northgate DC,Airport Cargo,46.5,0.77,4.8,7.75,delivery
T00993,V082,D055,2026-07-01,Downtown Drop,Riverside Hub,36.1,0.84,3.4,5.63,delivery
T01356,V047,D050,2026-07-01,Harbor Terminal,Westside Yard,278.4,6.23,45.1,71.8,delivery
T02174,V113,D053,2026-07-01,Westside Yard,Downtown Drop,612.4,8.77,108.7,168.14,delivery
